msgID,autID,disID,theID,ts,texte
270,163,76,4,2016-07-18 13:33:43,"La sensibilisation à elle seule ne pourra pas regler le problème 
 Je pense qu'il faut mettre toutes les parties prenantes face à leur responsabilité 
 Mais contribuer plus à reduire le taux d'analphabétisme dans nos Etats"
271,81,18,4,2016-05-18 15:33:59,"Voir plus bas l'intervention datant de 16 jours de Mme Zimmermann à ce sujet 
 Par ailleurs, je crois qu'au delà de la lettre : ici la classification choisie par l'université, il convient s'agissant de la nature des droits de considérer le fond 
 Droits fondamentaux et droits de l'homme, c'est bonnet blanc et blanc bonnet 
 Si l'on considère strictement le dispositif de protection, je vous l'accorde il peut y avoir une distinction, de juriste, à introduire 
 _smiley_"
272,31,170,4,2017-01-18 08:54:45,"Merci pour votre curiosité, L’État est-il bien sur celui vers qui les droits de l'homme sont dirigés pour se faire il est en effet un destinataire au niveau régional tandis qu'au niveau universel il devient titulaire parce que c'est celui qui réfléchit, ratifie, signe, les conventions, les traites, les chartes, voire les pactes 
 Quand l’État s'engage dans une affaire, il est titulaire et doit respecter ses engagements, donc devient destinataire 
 C'est juste dans cette hypothèse"
273,164,171,4,2018-05-15 13:39:45,"Pourquoi y'a-t-il un desiquilibre total concernant la cause des pays de l'Afrique dans ce domaine 
 En considérant qu'on sanctionne tjrs certains dirigeants africains et asiaques pendant que les dirigeants des pays occidentaux en fassent le pire, pourquoi y'a t-il pas de sanctions contre eux"
274,69,31,4,2016-12-25 15:36:53,Je suppose que garder les différences des époques pourra bien faciliter la distinction entre les différentes générations
275,124,55,4,2016-12-09 03:27:52,"La RDC doit , être à mesure d'abord de respecter ces principes et normes de base et se conformer à certaine ratification et convention signé;  l'Etat doit faire son travail d'éduquer sa population qui répondra aux problèmes d’ignorance des certaines  manière de vivre et d'être 
 La bible dit mon peuple périssent par manque de connaissance, ceci dit le manque de respect des principe et normes de base peut amener à l'ingérence démocratique"
276,165,79,4,2017-01-02 15:35:44,"Avant de répondre à cette question, je me demande si les droits de l'homme sont acceptés par toutes les cultures dans le monde 
 Si tel n'était pas le cas, il faudrait se demander que signifient dignité et liberté humaine pour ces cultures qui rejettent les droits de l'homme comme uniques et universels 
 De mon point de vue, je considère que les actions terroristes ne sont pas des actions venant de petits groupes isolés mais des actes soutenus par les Etats et parrainés par les puissances économiques (que ce soit de manière directe ou indirecte à travers l'achat d'armes ou de pétrole) 
  Ma critique porte sur le bien-fondé des droits de l'homme quand les plus puissants et riches de cette planète peuvent ignorer la dignité et la liberté des personnes par le prisme de la peur et de la violence"
277,166,172,4,2017-06-23 04:56:03,"\nJe ne pouvais pas, le cas échéant, tous les États des Amériques et de l'Afrique poursuivre les puissances européennes qui ont conquis leurs territoires et esclavisaron 
 Droits de l'homme découlant du droit naturel, mais le iuspositivismo dominé 
 Il n'a pas jugé un État pour ce qui est arrivé à cette époque, si elle était un ad-hoc comme Nuremburg, le tribunal pour le Rwanda 
 Le Premier ministre canadien a demandé au pape Francisco a présenté ses excuses au Canada natal pour avoir dominé et privés de leurs propres coutumes d'imposer une religion 
 Qie que nous pouvons obtenir de l'Espagne, la France et l'Angleterre est une excuse qui ne cesse de violations de DH ou le pillage des ressources naturelles (or, argent)\n\n"
278,81,96,4,2016-05-04 18:21:56,"Madame Dahmen, je vous remercie pour cette réponse à la question posée par notre ami M 
 Oumarou M MAIGA s'agissant des pactes 
 Elle a le mérite de la clarté, et je ne la mets pas en doute 
 Cependant, je ne vous cacherais pas qu'elle me choque un peu car la réduction opérée par cette réalité historique me paraît très loin de l'esprit de la Déclaration 
 En effet, il m'avait semblé que les quatre documents : la Déclaration, les deux pactes et le protocole étaient intimement liés et qu'il en découlait un réel universalisme 
 Or, à vous lire, on a le sentiment d'un arrangement historique et politique très en deçà de tout universalisme : le bloc de l'Est prenant un morceau qui lui plaît et les Occidentaux un autre morceau 
 Mais, un examen des pays signataires me permet de constater que l'Union soviétique (Russie) a signé les deux pactes en 1973, et la France seulement en 1980  
  Je pense qu'il a effectivement été tenu compte de ces réalités historiques entre les deux blocs issus de la Guerre froide, mais il me semble que cela a concerné d'abord le catalogue des droits à couvrir, inférieur, pour ne pas froisser les sensibilités, aux termes de la Déclaration,  et surtout  les mécanismes de contrôle qui devaient être différenciés entre les deux pactes du fait d'une part, de droits à ne pas contrarier, et, d'autre part, de droits à développer 
 Cela a d'ailleurs joué également pour tenir compte de la situation des pays du Nord et des pays du Sud, par exemple ceux qui venaient d'accéder à l'indépendance, et dont les conditions culturelles et économiques étaient fragiles ; sur ce dernier point, je pense plus particulièrement au droit à l'éducation à travers le standard de scolarité 
 Il s'agit là d'une modulation de l'universalité que je comprends"
279,31,173,4,2016-12-13 08:50:14,"Bien entendu monsieur 
 On sait que tout dire ne vient pas non plus du hasard il doit y avoir un ça ne va pas. Il y a-t-il eu un mauvais usage de la plate-forme ou quoi 
 Merci pour les prodigues"
280,75,93,4,2018-05-14 22:50:55,"Je pense que jusqu'ici la question de l'avortement  relève encore beaucoup plus du domaine reservé aux Etats c'est à dire qu'elle ne fait pas l'objet d'une protection spécifique au niveau international 
 Mais elle reste très en évolution au niveau du droit international avec la montée en puissance des mouvements féministes comme ""balance ton corps"" 
 En analysant les libertés consacrées par les droits de l'homme dans le sens positif ou négatif on peut aboutir à l'existence d'un droit à l'avortement 
 Mais cette question soulève beaucoup de controverses culturelles notamment pour savoir à partir de quel age un foetus devient un etre humain 
 Ce qui montre un peu les limites de l'universalité des droits de l'homme car l'exercice d'une telle liberté devra tenir compte des droits culturels 
 Dans beaucoup de pays ou il n'est pas reconnu, des exceptions médicales le permettent 
 Dans mon pays la Centrafrique meme s'il n'est pas reconnu parmi les droits fondamenttaux, sa pratique n'est pas reprimé et est meme devenue très couranteet mortelle parceque souvent hardeuse"
281,167,174,4,2017-07-21 03:38:15,Les droits de l'homme sont ils des conventions ou des traités pourquoi certains Etats ne respectent pas la présomption d'innocence
282,64,175,4,2017-07-21 06:14:26,Malgré la protection strictement nationale des droits de l'homme qu'est ce qui  a expliqué la violation massive des droits de l'homme dans l'histoire en particulier dans la deuxéme guerre mondiale
283,168,91,4,2016-10-08 23:11:03,"Dans la citation utilisée dans le cours, Kant parle de traiter dignement autrui comme s'il s'agissait de nous-même et qu'il ne faut pas l'utiliser comme un simple moyen pour arriver à nos fins 
 La publicité utilise les personnes comme moyen pour atteindre des objectifs de communication, de diffusion et de vente 
 Comme certains l'on déjà dit, certaines publicités réduisent les femmes à des images dégradantes  (femme au foyer, sexy, etc.) ainsi que les hommes (paresseux, viril, etc.) 
  Cependant, théoriquement, les acteurs des publicités ne sont pas contraints à en faire partie s'ils considèrent que le spot peut atteindre à leur dignité 
 Grâce à cette possibilité de décision, on peut considérer que l'autodétermination des individus est respectée 
 Il s'agit d'un travail, par conséquent, il y a un contrat qui doit normalement respecter les lois du travail et la sécurité et dignité de l'employer, même s'il n'est pas rémunéré 
 En pratique, le manque de travail dans le secteur artistique peut avoir des conséquences négatives pour les acteurs qui vont peut-être accepter des travaux qu'ils n'accepteraient pas en temps normal 
 Mais, depuis mon point de vue, on n'arrive tout de même pas au point d'atteindre la dignité des individus"
284,80,176,4,2017-07-21 06:32:37,"Je\nremercie le bon Dieu pour m'avoir offert un beau moment dans lequel\nj'ai fait mon premier pas d’étude introductive en matière de\ndroits de l’homme; Merci également aux profs Maya, Michel et\nautres intervenants, que Dieu vous bénisse 
 Sans oublier ma chère\nUniversité,université de Genève avec son comité directeur 
 \nDonc\nl’année a peine a fini sa carrière"
285,169,177,4,2016-12-09 03:55:37,Le plaisir d'apprendre  je suis émis d'approfondir ces grandes notions d'introduction du cours de droits de l'homme par des enseignants aussi talentueux et brillants
286,170,13,4,2016-11-03 23:55:22,"Il est vrai que les droits de l'homme sont par tout et pour tous 
 Mais le respect de ces droits reste à désirer 
 Dans les pays pauvres, on pourrait dire est-ce qu'on pense aux droits ces gens 
 Que soit sur le plan social, éducatif, économique, politique, sanitaire, etc, on a tendance a marginalisé ces gens 
 Ils vivent parfois dans des conditions infra-humains 
 On ne tient pas compte d'eux"
287,171,178,4,2018-07-20 14:31:15,"Bonjour/ Bonsoir tt le monde, je m'appelle Eberline Nicolas, Haïtienne 
 Étudiante finissante science de la comm et relations publiques 
 Je suis également Journaliste, entrepreneure et  féministe 
 Je me fais une joie d'être ici sur Coursera afin d'approfondir mes connaissances"
288,87,179,4,2018-01-03 02:36:02,"Maintenant puisque grace a ce cours nous avons la connaissance de ces droits 
 Nous devons commencer par les défendre et aussi accompaner les autres qui sont vunérables 
 Quant à moi, je m'engage à le faire et aussi à accompagner les autres dans la mesure du possible"
289,0,98,4,2017-10-06 10:50:24,"Bonjour 
 Je m'appelle Pascal Kelly Etabo 
 Je suis au Kenya precisement au Camp des refugees du Kakuma 
 Je suis tellement ravis d'etre sur ce platforme 
 Etudiant a l' Inzone"
290,50,180,4,2017-07-21 06:33:23,"Bonjour à tous, je suis Mulungula Kyabu Prince, jeune étudiant en droit public à  l'université officielle de Bukavu à l'Est de la RDCongo, je suis actuellement détenteur d'un diplôme de graduat en droit et j'aime apprendre des choses voilà pourquoi je signale ma présence, c'est sûr que j'ai vu mes aînés ici et j'aimerais entrer en contact avec tous le monde  ---------------------------------------------------------------------   est mon adresse mail 
 Cordialement "
291,172,181,4,2017-07-21 07:07:51,"Bonjour, Un grand merci pour cette session qui m' a appris beaucoup de choses sur les droits de l'homme 
 J'ai participé à ce Mooc pour améliorer ma culture personnelle, je suis retraitée et j' ai enfin le temps de m' intéresser à certains sujets 
 Félicitations aux intervenants 
 Cordialement"
292,32,13,4,2016-11-02 08:49:53,"A mon avis l'existence des droits de l'homme ne passe pas par une différenciation des pays pauvres et des pays riches 
 Ces droits de l'homme existent partout dans le monde et existe également pour tout étre humain 
 Le véritable problème maintenant qui peut se poser c'est le niveau de protection de ces droits de l'homme qui différencie les pays  
  En effet dans certains pays pauvres  il ya le respect des droits de l'homme avec un degré de dé _domain_ me vous le dites monsieur je vais vous dire selon pourquoi le niveau de protection des droits de l'homme est aussi faible dans certains pays pauvres, c'est parceque l'entité principale a qui revient de protéger ces droits de l'homme est parfois le premier violateur c'est a dire l'Etat  
  et la sanction proposée par la communauté internationale contre l'Etat peut se heurter au principe de la souveraineté de cet Etat ou bien au droit de véto"
293,173,34,4,2016-03-22 20:43:19,Bonne chance à toutes et à tous 
294,174,7,4,2016-03-25 14:39:28,"Bonjour 
 A propos de la peine de mort 
 Le droit et la jurisprudence sont tres clairs a ce sujet 
 Pourtant, certains individus réclament le rétablissement de cette peine soit pour des motifs de vengeance (loi du talion) ou pour un supposé effet dissuasif 
 Or plusieurs etudes montrent clairement qu'il n'y a pas d'effet dissuasif 
 Le débat est similaire avec la peine a perpétuité 
 Actuellement en France, suite aux évènements dramatiques récents, circule une petition de Madame Nathalie Kosciusko-Morizet réclamant:  
 .l'instauration d'une peine de perpétuité réelle et effective, sans possibilité de sortie, pour les terroristes 
 Afin que ceux qui nous attaquent ne puissent plus jamais nous nuire."" Ceci va a l'encontre de la jurisprudence de la Cour européenne, pour laquelle la peine a perpetuite dans le droit francais, ne constitue pas une violation dans la mesure ou precisement il offre une possibilite de réexamen 
 L'aboutissement de cette petition constituerait une violation claire de  l'article 3 de la Convention européenne des droits de l'homme, et plus precisement les traitements inhumains ou dégradants 
 Ces questions sont primordiales car on voit qu'en temps de crise, il y a une tentation de certains politiques ""d'un retour en arriere"" 
  Or c'est precisement dans ces temps de crise, que nous devons voir respecter ces principes  
   A l'heure actuelle, les droits de l'homme et particulierement son noyau dur, les droits absolus, doivent etre comme une lumiere, une lumiere a ne pas souffler, sinon nous nous retrouverions dans l'obscurité la plus totale "
295,113,182,4,2017-11-20 20:10:14,"Je suis Hilaire Ducken, Haïtien, je suis étudiants des droits de l'homme tout comme vous"
296,175,183,4,2017-07-21 07:17:16,"Bonsoir,  Ma question est lié au sujet des droits de l'homme qui seraient à la rencontre de la menace du terrorisme 
 Lors de la deuxieme vidéo vous avez mis l'exemple du juge de l'Inde qui avait dit que les terroristes ne sont pas des êtres humains mais des animaux 
 J'aimerais savoir le nom du juge et la source s'il vous plait 
 Ce sera au motif de futurs recherches sur le sujet 
 Merci, Laura"
297,176,111,4,2016-10-11 22:30:35,"Bonjour si j ai bien compris votre question, la réponse est bien déterminer dans les caractéristiques de la règles de droit"
298,9,184,4,2017-07-21 04:41:04,"Le droit à la liberté fait partie des droits de la première génération selon, Karel Vasek 
 C'est vrai d'autant plus que c'est un droit fondamental protégé par le droit international et fait partie de la plupart des constitutions qui ont ratifié les conventions internationales relatives aux droits de l'homme 
 Mais, force est de souligner que ce droit est controversé dans la pratique aujourd'hui dans certains pays avec des arrestations arbitraires, des détentions illégales sans jugement 
 C'est pourquoi certaines ONG qui défendent les droits de l'homme dénoncent ces irrégularités arbitraires et amènent les autorités étatiques à respecter ces droits"
299,35,10,4,2016-12-09 00:37:57,"Bien sûr il ne faut  sur tout pas polémiquer dessus, les droits de l'homme sont fait par des êtres humains comme nous destinés à leur progéniture, pour que nous puissions vivre dans la tranquillité, la paix, la justice, le respect, 
  Et non pas comme la jungle où le lion peut bondir  sur n'importe quoi sans demander"
300,130,34,4,2016-03-26 10:02:08,"Bonjour à toutes et à tous 
 J’espère que ce mooc sera l'un des plus riches auxquels je n'ai jamais participés 
 Déjà, je suis heureux de participer aux débats constructifs que nous organiseront sur les forums"
301,9,185,4,2016-08-05 11:08:50,"Bonjour Kamdem, je suis d'avis avec toi mais , c'est le plus souvent les pays qui ont ratifié ces conventions au niveau international ou régional et même au niveau national qui doivent la rendre contraignante"
302,85,186,4,2017-11-08 10:11:37,Je m'appelle prosper tuyisenge je suis l'un des eleves du droit de  l'homme
303,177,187,4,2017-07-21 06:01:19,"Qu'en est-il de la position des états de l'UE à signer le CETA, alors que celui-ci va (ou ira) indirectement à l'encontre du respect des droits de l'Homme 
 Et quand bien les citoyens européens protestent contre cet accord, les dirigeants politiques ne changeront pas leur décision"
304,86,188,4,2017-07-21 03:17:21,"Le professeur indique que la charte africaine s'applique à l'ensemble du continent africain (sauf le sud Soudan) et que c'est une de ses particularités 
 Or il me semble que la charte européenne des DdH s'applique elle aussi à l'ensemble du continent européen (sauf la Biélorussie) 
  Est ce une erreur du professeur ou la charte africaine a une manière spécifique de s'appliquer au contient africain"
305,178,189,4,2017-07-21 08:22:05,"Bonjour mon nom est Rodrigo et j'espère obtenir beaucoup porvecho de ce cours 
 Je suis passionné par les droits humains et quisera sais un peu plus sur eux"
306,108,190,4,2018-10-31 09:48:24,Merci bcp et bienvenu dans mon frere dans cet espace debat
307,81,191,4,2016-05-03 10:57:52,"Le philosophe allemand Peter Sloterdijk a cherché à attirer notre attention sur l'imminence de nouvelles atteintes à la dignité humaine contre lesquelles il conviendra que les sociétés humaines se prémunissent 
 Avec une lucidité qui a choqué certains, il opte pour une prise en considération de l'anthropotechnie (science des productions de l'homme par lui-même-transhumanisme) qui sans une régulation peut déboucher sur l'eugénisme 
 Selon lui, le politique, à l'initiative nationale ou internationale, doit ouvrir les yeux et accepter le ""dressage humain"" seul capable d'éviter la surgie à nouveau de la ""Bête humaine""(""Règles pour le parc humain"") 
  Sloterdijk, dans le fil de Martin Heidegger, pense un nouvel humanisme qui renouvellerait profondément l'homme 
 Ceci me semble ouvrir de nouvelles dimensions à la vision, louable, des droits humains qui transparaît dans les déclarations que nous étudions 
 Je pense que Sloterdijk doit considérer celles-ci comme une approche moralisatrice et partiellement inefficace, simplement déterminée par le souci de contenir la réapparition de la bestialité humaine 
 Faire évoluer l'espèce humaine vers plus ""d'être"", plus de réalisation, de forces et de potentialités, tout en la protégeant de ses errements et la garder digne, est-ce possible  
  Qu'en pensez-vous "
308,179,109,4,2017-05-30 11:49:44,"Une petite parenthèse quand au commentaire d'Emmanuel Joseph;  En pouvant uniquement parler pour le Canada et non des États-Unis, il est certes vrai qu'un bon nombre de conventions ne sont pas ratifiées 
 Toutefois, j'aimerais souligné que vous n'avez pas tout à fait raison quand à la Convention sur le droit des enfants 
 Le Canada à ratifié cette convention le ; 12 décembre 1991et les dispositions de cette Convention sur le droit des enfants sont au coeur d'une Loi canadienne soit;  tel que peut être démontré dans le préambule de    
  Toutefois, l'application de la Loi canadienne, tel que citée, n'est pas non plus uniformisée dans toutes les provinces Canadiennes 
 C'est un des éléments problématique au Canada 
 Alors, pouvez-vous donnez plus d'exemples quant à l'universalité des droits de l'homme n'est pas universellement admise dans tous les pays du monde 
 Merci,"
309,180,15,4,2016-08-20 14:49:41,"Moi, je\nvis au Burundi, avec la crise actuelle qui vient de sécouer le pays depuis la\ncontestation des élections ayant porté le président au pouvoir à sa propre\nsuccession, beaucoup de rapports des organisations des droits de l’homme(Lgue Iteka, SOS torture, 
 ) font\nétat à une recrudescence des agressions sexuelles et viols par des hommes\narmés, qu'ils soient en uniformes ou non. Un phénomène qui avait quasiment\ndisparu mais qui à la faveur de la crise, a réapparu 
 Ce phénomène touche\nsurtout les quartiers contestataires où la plupart des hommes ont fui par peur\nd'être arrêté, l'ont été ou même ont été tués 
 Les femmes se retrouvent donc\nseules et vulnérables 
 La plupart des victimes ne rapportent pas l'agression\npar honte ou par peur de représailles"
310,2,192,4,2017-07-21 06:00:25,"Quelqu'un peut reagir avec quelques exemples pouvant me permettre de mieux comprendre le contenu reel des fondements philosophiques de droits de l'homme et l'idee qu'ils veulent transmettre 
 En plus s'agissant de droits moraux, je souhaite avoir quelques exemples pouvant me permettre d'identifier certains droits qui jusqu'a  present maintiennent leurs natures en tant que droits moraux  sans pour au tant etre relativer ou rallier aux droits legaux"
311,161,40,4,2016-11-24 13:59:47,"Camarade Alain, les non respect des Costitutions par certains Etats c'est les defaillances des Juges constitutionnels dans leurs missions, parcequ'il est le garant du respect de la constitution et ce lui qui sanctione tous ceux qui viollent 
 J'insiste surtout l'impunite qui fait qu'on ne respecte pas les constitutions ici en Afrique comme le cas de la Republique Democratique du Congo mon Pays"
312,15,15,4,2016-08-11 08:20:05,"C'est réellement ça, mais il faudrait beaucoup d'appui de la Communauté Internationale et de l'ONU pour vulgariser ces Droits même dans nos systèmes éducatifs 
 Donc, les Etats parties de l'ONU doivent renforcer le système judiciaire et aussi combattre l'impunité dans ce domaine;"
313,12,51,4,2016-06-16 23:25:30,Ou mieux que chaqu'un les fasse
314,113,193,4,2017-11-20 19:13:54,"Certains ne le savent pas, et puis leur lâcheté les a perpétuée"
315,146,194,4,2017-07-21 04:01:03,"J'ai beaucoup apprécié le cours,très didactique et indispensable à toute personne qui veut s'initier aux droits de l'homme 
 Mais une question qui reste toujours suspendu dans mon esprit,on voit chaque jour des atrocités,des actes barbares dans plusieurs régions  du monde 
 Pauvreté,misère, et exploitation de l'être humain dans plusieurs zones de conflits armés ou pas 
 Des injustices inconcevables pour le 21 siècle,mais la communauté internationale reste inerte ,sans rien faire,ce qui rend le discours un peu théorique ,voir utopique même.l'esclavage de l'homme à pris d'autres formes,les réfugiés meurent chaque jour en mer,sur les frontières 
 Mais les réactions positives restent timides  
  Qu'en pensez-vous "
316,106,150,4,2016-08-07 17:38:36,"Bonjour  
  Après huit semaine de cours sans relâche, j'ai réussit enfin à tout les devoirs en obtenant 91%  
    En tout cas j'ai beaucoup appris à ce sujet qui reste très intéressant dans tout ses aspects  
  L'important est la persévérance dans ce domaine afin d'acquérir davantage connaissances  
  Je tiens à remercié l'établissement COURSERA qui m'a permis d'accéder à ce stade du savoir et sans oublié aussi nos professeurs, Maya Hertig Randall ainsi que Michel Hottelier "
317,34,195,4,2016-03-26 04:31:12,"Pour les fondementes phiplosophiques, Emmanuel Kant, trouve le droit à liberté avec soutenir l'auto-détermination 
 L'autonomie de la persone: ""L'homme est capable de se donner les lois morales lui meme et de s'y plier"" 
  Le droit de l'homme est dynamic et ça c'est a question contemporain émergents 
 Droits sont concrétisé à travers l'histoire, ils peux évoluent pour nécessité du l'homme"
318,7,196,4,2016-04-04 19:51:13,"Bon soir, Chris 
 En tout cas, il est l'un de ces événements qui ne sont pas faciles à résoudre, mais je pense que l'équité est, la justice, éviter autant que possible que la loi est faite tendancieuse ou utilisé à des fins contraires à ce que il est l'essence même des droits de l'homme, ces cas sont ceux qui créent une expérience dans ce sujet région, Gafne en tout cas, avait déjà tué son otage et une bonne loi ne prévoit pas ce genre de situations, comprendre ce que vous traitez avec votre commentaire et oui, je suis d'accord aussi ce que vous le dites, est très complexe pour parvenir à une conclusion au sujet de l'événement, il me laisse avec beaucoup de sentiments d'impuissance 
 Cordialement, Fernando"
319,181,197,4,2017-07-21 04:52:03,"N'y aurait-il pas une sorte d'hypocrisie, quant au contrôle et aux sanctions des violations desdites normes, modulée selon la puissance du pays en question et le jeux des rapports diplomatiques et géostratégiques  
  Pour preuve, prenons le cas des menées russes en Ukraine, de la situation en Syrie; pour ne citer que ceux-là "
320,182,100,4,2017-12-17 19:12:02,"Bonjour, Dans mon pays, on n'apprend pas spécialement les droits de l'homme à l'école, qui n'est pas la priorité du pays, je souhaiterais donc étudier par moi même pour connaitre mieux l'humanité et notre société"
321,31,88,4,2016-11-29 07:33:44,"Oui, bonjour 
 Comment allez-vous"
322,81,18,4,2016-04-25 18:22:57,"Une petite précision toutefois à ma précédente réponse, car je me rends compte qu'elle est incomplète et assez peu juridique, mais je ne suis pas juriste 
 _smiley_  Le terme "" droit de l'homme"" peut n' être qu'une manière ""philosophique"" de parler de ces droits 
 Pour les juristes, il semblerait que le terme ""fondamental"" apporte une notion supplémentaire liée à la forme : c'est-à-dire que le droit fondamental est celui qui est inscrit dans un texte jugé fondamental parce que placé en haut de la hiérarchie des textes législatifs nationaux, la constitution 
 Donc, si un texte concernant les droits de l'homme est écrit dans la constitution d'un Etat, il devient un droit fondamental 
 Dans le cours, il est vrai qu'il nous a été dit que les droits de l'homme relèvent du droit constitutionnel 
 Ainsi, par exemple, dans le préambule de la constitution de la République Fédérale d'Allemagne du 23 mai 1949, on peut lire la phrase suivante : "" 
 / 
 Le peuple\nallemand s'est donné la présente Loi fondamentale en vertu de son pouvoir constituant""( 
 / 
 Hat sich das Deutsche Volk kraft seiner verfassungsgebenden Gewalt dieses Grundgesetz gegeben)( Le substantif : ""das Grundgesetz"" signifie ""la loi fondamentale"", das Gesetz=loi et grund=fondamental) 
  Suit ensuite en titre premier le détail des droits fondamentaux dont le respect s'impose aux pouvoirs publics, par exemple : ""  
 Chacun a droit à la vie et à l'intégrité physique 
  La liberté de la personne est\ninviolable 
  Des atteintes ne peuvent être apportées à ces droits qu'en vertu d'une loi."" On peut ensuite ajouter que la fondamentabilité d'un droit est son caractère même, sa substance : un droit portant sur le respect de la vie est fondamental par nature"
323,183,79,4,2017-01-09 11:46:30,Le terrorisme est une réalité ancienne c'est une forme de violence qui a toujours existé et qui au fil des années a subi une profonde mutation pour moi Le terrorisme une menace pour les droits fondamentaux et aussi un défi à la démocratie
324,39,41,4,2016-06-14 08:01:17,"Bonjour Leo,  C'est justement parce que je trouve cette formation indispensable pour ma vie professionnelle 
 Le Droit, la Psychologie et plusieurs autres domaines me semblent très importants pour mieux comprendre le monde au niveau professionnel mais également l'homme et la société 
 Quelle est ton avis 
 Qu'est-ce que tu fais comme études"
325,80,198,4,2017-07-21 06:28:16,Pour quoi la recevabilité d'une requête a la cour européenne de droits de l’homme conduit a 95% d’échec alors qu'elle reçoive de cas même provenant de particuliers victimes de violation de leurs droits et la porte est ouverte a tous
326,184,49,4,2018-10-23 16:18:48,"Je me nomme Jacques Ndjoku wa Ndjoku Bien, le traité est un accord entre plusieurs Etats, tandis que une convention est un pact entre deux ou plusieurs acteurs internationaux (Etats, ONG internationales, Sociétés Multinationales) 
  Enfin, la Charte est un texte juridique constitutif d'une Organisation internationale"
327,185,63,4,2017-10-24 21:42:11,"Mon mon est Ndjetolet Mbainang Salomon, je suis de nationalité tchadienne et doctorant en droit public à l'Université de Yaoundé II au Cameroun 
 Salutations à tous par ici. Je très content d'avoir la chance de suivre ce cours"
328,73,199,4,2016-10-02 16:21:06,"Pour les droits de l'homme ont émergé du raisonnement de certains penseurs en temps de crise, après les grandes injustices que le même être humain perpétré dans ses congénères, cependant les droits de l'homme, pas éliminer l'injustice, réglementer, contrôler, en quelque sorte le refoulé, parce que les êtres humains dans leur quête de grandeur, veulent toujours passer au-dessus de l'autre pour le pouvoir"
329,7,7,4,2016-03-25 22:23:45,"Bon soir Chris 
 J'ai vraiment aimé votre contribution à la réflexion sur la position ferme avant l'assaut des actes terroristes qui ont eu lieu récemment manière France et en Belgique, la valeur n'a pas reculer alors même que vous avez beaucoup de colère et de ressentiment à propos de l'image des parties les plus sombres des terroristes, le terrorisme qui veulent que nous devenons en eux afin qu'ils peuvent réellement faire un profit dans ces temps de pressage 
 La solution à ces moments difficiles est pas facile à réaliser, mais je l'espère, d'autre part, la justice et les lois font leur travail 
 Avec nos meilleures salutations.\n Fernando"
330,119,9,4,2016-08-06 21:51:37,"Salut Kouame 
 Merci beaucoup d'avoir commenté mon message 
 En réalité, il ne s'agît pas d'un conflit armé dans mon pays, au moins, pas encore, car les deux parties qui sont en conflit présentement ne comptent pas tout les deux avec des groupes ""armés"" 
  Hors, il y a certainement une sorte de guèrre sous-jacente, et cela se manifeste dans la crise alimentaire, de santé publique et de securité des citoyens, entre autres, et c'est là justement qui se violent les droits internationaux des droits de l'homme 
 C'est vrai qu'elle triste notre réalité"
331,31,200,4,2017-07-21 06:27:01,Je vous salue tout le monde
332,27,28,4,2017-05-07 12:57:39,"Entièrement d'accord,bravo pour votre objectivité"
333,150,201,4,2018-09-18 17:46:42,"Belle interrogation  Renaud 
 Je pense que si vous  faites une retrospection du cours des semaines antérieures  notamment dans la première  Partie abordée par le professeur Maya, vous vous rendrez bien compte qu'elle en a fait allusion, en évoquant les sources historiques ayant servi de précurseurs bien avant qu'on assiste au  déploiement contemporains des droits fondamentaux 
 Cela dit, la partie abordée par le professeur Hottelier permet d'appréhender la dimension contemporaine des droits et partant leurs  sources contemporaines,  modernes qui permettent  d'articuler les droits de l'homme  tels qu'ils sont connus et appréhendés de nos jours aussi bien sur le fondement des droits nationaux que sur le terrain du foisonnement des instruments internationaux de leur protection 
 Aussi, il convient de rappeler qu'il ne s'agit ici que d'une introduction aux droits de l'homme 
 Mais cela n'extirpe en rien le bien fondé et la pertinence de votre interrogation sur une question  aussi cardinale lorsqu'on aspire à approfondir ses connaissances historiques et politiques des droits de l'homme 
 Bien à vous "
334,186,148,4,2016-08-21 12:28:55,"Bonjour Indira, Merci pour votre gentil message 
 Je suis heureuse de faire votre connaissance 
 Le cours ne dure plus très longtemps, alors profitez en bien 
 J'espère qu'il vous sera aussi très utile, peut-être professionnellement 
 Pour moi, c'est surtout un engagement privé 
 Mais ça me plairait aussi de pouvoir m'impliquer plus directement au niveau professionnel"
335,187,202,4,2018-10-31 11:22:14,"MILAN M 
 Merci de rejoindre le goupe"
336,92,88,4,2016-12-10 18:00:37,"Salut 
 Prend ça comme tout autre cours tu vas t'en sortirent 
 Les difficultés à quel niveau"
337,188,203,4,2016-11-29 17:17:41,Le droit de l'homme dans  les  pays pauvres ne  s'applique pas comme  dans  des pays doveloppés surtout les  pays Africains
338,113,204,4,2017-11-20 19:17:32,"Dans mon région par exemple certaines gens on du mal a les acceptés, moi même je me suis affranchir, je près a les défendres car ils ont des droits aussi"
