msgID,autID,disID,theID,ts,texte
4272,2192,116,4,2016-06-20 08:24:45,I believe the key assumption is that the firm is operating in a functional market free of manipulation and the firms being used for comparison represent accurate market values
4273,2796,424,4,2017-03-05 21:53:32,"To use valuation multiples, the firms need to be similar in financial structure, growth rates, operating models, business models"
4274,2797,412,4,2018-10-14 09:18:41,The comparable company is valued properly
4275,2798,18,4,2016-02-21 00:37:38,"The assumption is that the data for both companies is the same and therefore comparable 
 However, in cases of fraud, accounting error, periods of no earnings or negative earnings, the multiples based valuation will clearly return an erroneous value"
4276,2799,1,4,2018-02-27 00:11:54,"I honesty think it was a good and a bad thing that the government baled out  banks 
 Good because it helped the banks  but bad because even though its meant to be a  ""TARP"" its really a ""Trap"" in which the government and the banks have a constant cycle that would be hard to get out off which is the Banks relying on the government to much which results in the banks making poor decision when it comes to customers and their money"
4277,2800,34,4,2016-06-03 13:05:49,"I think US government had to bailout some of the banks, not to cause the domino effect and further collapse the market, but this should not become the rule"
4278,2801,283,4,2017-07-25 12:10:09,"After Bailout by the US Government for Banks, Federal Bank has kept more control on the financial strength of all those banks in US 
 The Incentives are very much required to create positive vibes in the Economy to strengthen financial markets"
4279,2802,218,4,2016-06-12 15:06:14,50% of risk hedged with gold
4280,2224,15,4,2016-04-03 12:29:47,We assume other companies are correctly valued
4281,1605,82,4,2016-10-03 06:11:28,"I think bail out should be part of CB activity however to what extent to be used is debatable 
 For the U.S 
 Fed bail their bank and strengthen their economy is a must to maintain their position as no 
 1 economy worldwide 
 Think of political outcome if they haven't bail out their banks 
 Economical and political position of the U.S 
 Go together and I don't think they would sacrifice the benefit 
 Let me illustrate more, political position of US is helping their economical growth, see their chains and corporates are all over the world"
4282,2803,126,4,2016-07-11 10:42:39,"I I would keep an amount of my portfolio as\ngold to guarantee my income safety at all times 
 However, this percentage would\nnot be greater than the invested value in traditional assets 
 With 30% of one’s\nportfolio being in gold, an individual would have some security in case of a\nBlack Swan or to just allow for some financial stability 
 However, the other 70%\nwould be applied in diversified assets, guaranteeing more stability in case of traditional\nchanges 
 With this strategy, the traditional assets should be able to succeed\nin dealing with more expected changes and the gold would be used in case of a\nBlack Swan, both in a global (eg 
 Fukushima) and individual level (eg 
 Large\nchange in lifestyle due to sickness)"
4283,1120,18,4,2016-02-19 19:08:56,"We assume that the comparable companies are well priced  
  We also assume that all the companies that we are comparing can be compare with each other 
 Thats the reason why we choose companies from the same industry when we use this type of valuation method 
 Also we shouldnt use this type of valuation method when there is a bubble because all the price of the companies we are comparing can be inflated"
4284,2804,9,4,2016-03-30 10:44:49,Answer on this question always depends upon individual situation/decision
4285,1301,354,4,2017-10-16 11:52:51,I would say a moderate part; as we do see that the average return is quite high at 9% YoY while it also provides you with various hedging protections
4286,2199,271,4,2018-09-12 20:00:09,The performance of the firm will be similar to the compared firm
4287,317,224,4,2018-05-09 12:21:48,"Companies often don't trade at fair price in the short term, hence ratios observed on comparable companies might be skewed by marked over- or undervaluation"
4288,1039,20,4,2016-08-23 20:55:33,Remember that inflation always have a negative impact on the money and capital markets and in the markets of capital goods as well
4289,1924,82,4,2016-10-03 03:56:22,"It wasn't regulated enough 
 Doing something  was absolutely necessary 
 But it didn't trickle down the way people hoped it would 
 Quite a few banks took the freed up money and bought each other, giving consumers less choices 
 With less competition, the banks got more power 
 It's worked out very well for the banks and people who own banks 
 It's not worked out so well for the majority of the people 
 However, to say that banks now believe they think they can expect future bailouts from the government of the United States just because they got one before leaves out a major factor-- it won't be the same government 
 Many of the people who made that deal happen are no longer there 
 We'll have a new president in a few months, and an infusion of new people in the Senate and Congress 
 It would be daft to assume they'll do what their predecessors did simply because they did it-- especially as it didn't work out well for a majority of the voting public 
 And that why there are lobbyists, because the tiny percent of people who were made happy by a policy have to offer an incentive equal or greater than the number of voters who will suffer as a result 
 It's a push and pull with far too many factors to easily predict the outcome, most especially with the current two front running presidential candidates 
 The one thing that all Americans can agree on (which is rare, because we never agree) is that whoever wins will have a direct, obvious, and immediate impact 
 2017 is going to be interesting and historic"
4290,2676,409,4,2017-03-07 17:08:31,"I would definetely have gold as part of my portfolio to hedge against these events but not to the extreme where its gooing to hurt potential to capitalize on my other asset classes 
 I understand these events are hard to foresee but I would take the risk and increase my position as they unfold 
 Also the time horizon of the investor its realy important"
4291,2594,110,4,2017-10-21 14:52:49,"The assumption we have to make is that companies trade in the market at their fair value, which Mr 
 Themistocleus says is often not the case in the short term 
 Indeed, their quotations may be influenced by other factors, such as what he calls ""alternative investment opportunities"" 
  In addition, comparable companies may face different economic situations (such as negative earnings), which would greatly affect the P/E ratio 
 Investors should therefore be careful, even when comparing quite similar companies"
4292,2805,123,4,2017-10-01 21:05:29,"We assume that comparable companies might have a price that correctly reflects their valuation 
 However, they might not, for example, companies that reported the loss"
4293,2806,145,4,2016-02-27 17:07:27,"It seems to me that the government's action helped to solve a problem, but may have by doing so created another problem 
 I would say that the results for the US economy were worthwghile"
4294,43,827,4,2017-07-21 02:46:49,"As we have seen, gold can serve as a hedge against extreme events that tend to hurt the performance of other assets (political tensions, stock market crashes, hyperinflation, 
 ) 
  An important characteristics of these events is that they are impossible (or very hard) to predict until it’s too late 
 So to hedge against these events, an investor would have to hold some gold at all time in his or her portfolio as an insurance, instead of waiting for the last moment when the price of gold is likely to have already shot up 
 On the other hand, we have also seen that holding gold entails an opportunity cost meaning that during periods where no extreme events take place, you miss the opportunity of making returns by investing in other financial assets (e.g 
 Stocks or bonds which are supposed to reward you over time for your invested capital) in addition to the possibility of seeing the price of gold decrease as the memories of past extreme events disappear from the minds of other investors who progressively liquidate their gold position 
 So, would you rather have a relatively large part of your portfolio invested in gold at all times as an insurance, or a relatively small part and stomach the impact that extreme events may have on traditional assets, with the conviction that these assets are ultimately the ones that will enhance your living standard because they are supposed to reward you for your invested capital"
4295,2807,828,4,2017-04-23 16:38:32,"The assumptions used are that there should be similarity in the industry, financing structure and level of development 
 I have felt a bit more comfortable using the multiple-based valuation because in Ghana it is a bit difficult to get accurate data on cash flow estimates of some companies, especially those that are not listed on the stock market"
4296,2748,347,4,2017-10-05 20:36:47,"It would appear that no method is water tight, I would be more comfortable using both methods and thereafter selecting one with the hope that both will produce a closely related fair value"
4297,2808,90,4,2018-02-19 23:00:44,"Choice of multiples could be subjective 
 Difficult to find similar companies 
 Assumption that market accurately values the peer group"
4298,2809,358,4,2017-04-25 10:48:22,"I would rather to have a relatively small part of my portfolio invested on Gold, though it will depend too on the country that I live 
 If I stay in Sweden, I will choose to invest in traditional assets 
 But if I come back to my home country, Colombia, I would rather to have a large part of my portfolio on gold in order to insure my wealth"
4299,442,152,4,2017-07-06 03:05:44,"In my portfolio I'd want to have gold 10% of total portfolio value 
 In case any sudden event occurs like the black swan it should give me a relative power to overcome the sudden event in short period"
4300,1831,181,4,2018-06-23 12:52:12,"I would invest a small part of my wealth in gold because I would want to be prepared for unexpected events impacting the stock market and currency I operate in but would never let it be the majority of my portfolio 
 I am in my 20s so am more concerned with increasing my income rather than ensuring standard income as I might want to focus on in retirement"
4301,2810,22,4,2016-02-21 08:51:41,"I suppose that at all times, some amount of gold must be kept in the portfolio for 'security reasons', and that this amount must be increased as the economical environment gets more unstable, and decreased as the environment gets back to normal conditions 
 Quantifying this amount I think can be done considering the initial amount of money invested in other assets, times the percentage we can assume to lose due to a 'black swan': that should be the amount in gold we have to keep in our portfolio 
 When the other assets rise, this amount can be reduced accordingly, and when the other assets start to plummet, the amount of gold must be increased accordingly"
4302,2753,134,4,2016-03-05 21:30:27,"From my perspective lots of are assumption made 
 I could mention, though, some of the ones I consider are important when ""valuing"" , When comparing companies, we are assuming a very specific overall performance in the sector they belong to 
 At the same time we assume the structure is the same, which have much more impacts linked to it 
 We are trusting  the information published by the companies, and we don't  really know if they are making up numbers, as we have seen in the past 
 I would not use the comparison methods between companies as a tool to value the stocks 
 Instead of that, I would use those results as an starting point to rase more questions about their performance and dig into a formal and detailed research, at least while developing a high sensitive feeling about the market"
4303,1566,262,4,2018-03-13 11:00:27,"There is a perception that the multiple based valuation method cause distortions in capital intense industries 
 Factors like fixed asset age, fixed asset financing method, proportion of owned fixed assets and proportion of equity in leased fixed assets lead to differences 
 The conclusion is, that the multiple based valuation method often compares firms with different capital structure and profit strategies 
 This leads towards a more apple to pear comparison instead of a fair market comparison"
4304,722,18,4,2016-02-20 17:43:56,"It's not easy to find the right comparable companies (i.e 
 Companies that have a similar financial structure of our target, the same stage of development and competing in the same industry); furthermore, in the short-term there might be other drivers that could distort our fair value, like bubbles: during bubbles multiples like P/E tend to be overvalued and this do not drive us to a fair evaluation of our target 
 Finally, if there is an operating loss, this kind of methods not always could be used (e.g 
 P/E could not be used, but we may use EV/EBITDA)"
4305,2811,829,4,2016-09-26 14:21:11,"There is some obscure terminology 
 I would say you can lead a banker to teach, but you can't make him speak another language 
 They have been speaking this way for so long that they don't know any other way. Keep listening, tracking what you don't understand, and then refer to the glossary they provided to fix the gaps in your understanding"
4306,2649,149,4,2016-06-24 02:08:34,"If I am an American, I will feel worry about the consequences 
 For example, we can see big insurance company sells very high rate money insurance nowadays 
 People all know, even crisis come, government will ensure the insurance company"
4307,2208,315,4,2017-07-18 12:51:02,"Valuation by multiples in case of bubbles like the 'dot com' bubble which burst in 2001 can be a very unhealthy method of valuation 
 Suppose a company,  _domain_  is to be valued by this method and we look for P/E ratio with the similar firm  _domain_  at the same stage of development as these companies started just few few years back 
 Since after the dot co bubble we know that our  _domain_  went bankrupt and Amazon survived we know that we might not have paid sufficient attention to other crucial factors such as the quality of management in both the companies or balancesheets and risk factors"
4308,2195,59,4,2016-04-30 15:04:45,"Gold investment should be moderate to hedge against tough economic times 
 In tough economic times this will cushion the impact of decreasing asset prices"
4309,2812,108,4,2016-05-30 04:32:41,The problem would be that if there are market distortions or if the data that one considers as a multiple is wrong the valuation will be wrong
4310,2813,313,4,2017-06-30 15:25:56,"As the co called TARP programme has shown good results in the recovery of the US economy compared with other advance economies 
 I consider it is a good tool to reanimate the economy 
 However, this has been done with any kind of punishment for the careless investments the did before the crisis 
 If penal responsibilities were given to some of the most unethical attitudes, both objectives on recovering the economy and forcing banks to be careful, because if not come of their directors can face the consequences"
4311,86,256,4,2016-08-11 05:53:39,"Companies are unique with different developing stage, different resources and different focus of strategies"
4312,1188,279,4,2018-02-05 10:12:12,"I will invest a relatively small part of portfolio in gold as the other assets will enhance my returns providing me the amount to be utilised for my financial goals 
 Given the maturity of financial markets, any event is not likely to have a permanent damage to the market and correspondingly to my portfolio"
4313,1194,499,4,2018-08-02 05:09:34,"The assumption is that two companies with same industry, with similar debt pattern or leverage should have same price to earning ratio 
 It will reflect the true and fair market value of the firm 
 But there can be some firm specific problem like turbulence in management or some sort of fraud which can result in negative earnings of that particular firm 
 This will result in increase of PE ratio of that firm which does not show the true picture of industry performance 
 This high PE ratio is not fair to be used to find the exact fair value of a stock"
4314,2106,15,4,2016-04-04 14:34:26,"Because usually we will find a good and similiar PE ratio for making the valuation 
 And a low PE ratio will be blacklisted ,then the market value will be high-valued"
4315,2814,2,4,2016-10-15 09:30:16,"It is difficult to find comparable companies; Companies that have similar growth and selling similar products 
 Most companies seeking to differentiate their products and services, so they are categorized in different market groups, therefore they are not comparable"
4316,116,830,4,2016-01-30 00:14:33,Agreed
4317,2815,488,4,2018-11-11 20:10:36,"I would have small part of my assets invested in gold, say, around 10%, because if a black swan does occur the price of gold will increase so much it would serve its purpose"
4318,1989,600,4,2016-11-22 08:45:00,"I would basically have a certain amount of my portfolio invested in gold to cushion me against the black swan but i would have to be strategic in my approach as this has a high opportunity cost provided even my assumption is wrong 
 So i would not put in huge some but enough to protect me on the rainy day"
4319,2816,831,4,2017-07-21 04:39:04,"Hello, I am glad to be taking this course and specialization 
 I find investment management really interesting, I think thats my professional calling 
 I am a student, also an early entrepreneur, I would like to start up a fintech company related to portfolio management and private equity 
 Also interested in networking, so feel free to contact me"
4320,179,832,4,2016-06-16 05:25:56,"Hi, Ilde d'Andrea, I think these words in Wikipedia might help you: In finance, the terminal value (continuing value or horizon value) of a security is the present value at a future point in time of all future cash flows when we expect stable growth rate forever 
 If so, in my opinion, you can regard this V0 formula as a deformation formula of NPV. Where the present value is now the terminal value, thus it should be put in the last year to discount rather than be added 
 Hope you can get this 
 If you still have anything puzzling, please post it 
 Racheal  \n"
4321,397,27,4,2017-02-19 04:23:28,"The assumption that there is a similar quality of management could prove risky 
 Based on the leadership team's decision making, and how they reinvest and innovate, a company can thrive or fail"
4322,722,145,4,2016-03-06 11:51:13,"I think that an easing monetary policy after the sub-prime crisis was mandatory in order not to punish too much businesses and consumers which need obviously to borrow money to expand business activity in the former case and to buy goods or new houses in latter 
 But, on the other side, it may incentivate moral hazard, by pushing banks to adopt riskier behaviours: so, what I personally think, is that now, what the market really needs, is a stronger regulation for banks and investing institutions and less interventions by the Central Banks 
 Otherwise, the ultimate output of this trend could be the extreme manipulation of the market by Central Banks"
4323,1377,25,4,2016-05-10 10:20:31,"I think it varies and sometimes historical old traditional ways can help too. I don't think we should decide as concrete one formula or way to calculate these values on a macro level 
 For example we can be extremely wrong to calculate valuations on IT sector companies"
4324,2597,150,4,2016-03-22 14:27:46,10% of asset should be in gold
4325,1411,833,4,2017-07-21 07:27:15,"Hope you are having a great time learning from these courses and better luck for the next ones 
 Keep the pace going"
4326,2817,195,4,2018-08-07 20:55:55,I would not put more than 25% of my portfolio into Gold
4327,2818,450,4,2018-11-08 05:29:02,"Yes it is not always prudent to use multiple bases valuations as companies might be hit by temporary damages 
 Also the assumption remains that the business environment would remain same 
 For a loss making companies price/sales, price/book all these could be looked at"
4328,2819,153,4,2016-03-13 09:46:23,The amount of gold I own is the amount it will take to cover my lost from the rest of my investment in case of a black swamp
4329,1187,25,4,2016-05-02 02:21:06,"If you think that every comparable company is overvalued, then you probably wouldn't want to use the valuation method to determine the fair value of the stock that you're looking at"
4330,2820,834,4,2017-07-21 03:24:23,"If you look at the navigator when can you see that there is low inflation or low GDP growth 
 And of course vice versa"
4331,234,835,4,2016-02-13 04:56:31,"Oh 
 Thank you so much 
 I wasn't clear on that"
4332,2512,22,4,2016-02-24 05:35:13,I'd rather have a small gold reserve
4333,2109,468,4,2017-12-17 23:26:55,I will get gold to my portfolio at least 40 percent against future risks
4334,2821,116,4,2016-06-22 09:45:11,"Positive earnings, going concern, comparable companies exist, the price of the comparable companies correctly reflects the value"
4335,2822,150,4,2016-03-27 16:25:04,"In times of uncertainty, investors flock to gold as a safe haven 
 In this current economic climate, it would not be a bad idea to hold more gold as we face Brexit, ISIS threats, US political debates and many many more events 
 Assuming the drag Gold has on a portfolio's return, risk appetite, capital and investment horizon are essential points one needs to understand from an investor before taking any action"
4336,602,836,4,2016-02-22 19:23:28,"The easiest (and probably cheapest) way to invest in Gold is to buy a Gold ETF. There are different Gold ETF's 
 For example IAU. You want to make sure that the funds holds the gold physically 
 If you are outside of the US you might want to consider a hedged fund (for example ""ZKB Gold hedged"" in CHF) 
  You can also buy gold in coins or bars 
 But consider holding them might be less safe (if you store them at home in a safe) or more expensive (in safe deposit box at the bank)"
4337,97,837,4,2018-11-11 15:43:15,"Considering the magnitude of the 2008 financial crisis, the US government's decision to bailout its financial sector could be said to be a necessary step to recover the economy 
 However, the government's action did provide potential for future moral hazards of banks as they can always expect some form of governmental bailout for reckless behaviors"
4338,2617,54,4,2017-11-07 04:36:18,"Needed at the beginning 
 Now measures need to be implemented to avoid a second loop"
4339,2823,15,4,2016-03-26 01:10:55,The assumption is that the valuation of other comparable companies is accurate
4340,1105,838,4,2016-04-10 11:06:52,"Hi Sonia, I'm Anges from Benin 
 What do you think about the course"
4341,132,358,4,2017-04-15 13:58:10,"As stated, gold doesnt produce much return 
 As a result I wont hold more than 10% of gold in my portfolio 
 10% is not much in case markets crash, but on the other hand if holding too much gold, I will get low returns with is the opposite of my sought goal"
4342,2824,424,4,2017-03-12 04:07:26,"Average sector P/E can be strongly affected by macro-driven sentiment in the near term, so time is important: a three or five year trailing average P/E may be a more reliable measure of comparison than 12 months trailing or forward"
4343,1704,496,4,2016-02-18 16:14:51,"I have the same question 
 Still no specific answer 
 How does one decide on the discount rate"
4344,2132,501,4,2018-07-14 07:08:13,We are really worried about potential consequences of this bailout in terms of bad incentives for banks
4345,1898,34,4,2016-03-17 15:23:09,"Would be more concerned if there was no ""too big to fail"" program in place; this is necessary for the well being of the economy and providing a certain level of stability even in times of crises"
4346,464,684,4,2018-10-19 08:27:41,"The P/E of competitor may not truly reflect the operational success in their product 
 Maybe a sideline brought the competitor a different P/E of this period, then you use the wrong indicator to do the multiplication"
4347,1311,839,4,2016-05-30 04:29:02,"You are right, if you are holding a bond to maturity the yield will stay the same for the whole period"
4348,1137,150,4,2016-03-14 22:13:23,"Considering the latest events, quantitative easing by the european central bank that could lead to inflation, oil price issues, china market crisis and so on I would rather have a large part of my portfolio invested in gold 
 Additionally the USD dollar is quite strong now hence the currency risk related to a portfolio of US equities and US bonds is high 
 Gold will help hedging against such currency risk"
4349,264,16,4,2018-02-27 09:18:28,"The point was black swans are unpredictable i.e 
 You cannot see it three month in advance 
 Good point on other precious metals"
4350,2708,338,4,2016-05-21 03:49:51,"Firstly, one has to be worried because we are in unchartered territory, the world has never been in this situation before 
 Personally I dispute the generally accepted theory that the Fed had to rescue the existing banks 
 With the massive amount of money that was spent bailing out the existing banks, that had made terrible decisions, they could have established several entirely NEW banks with pristine balance sheets, and they could have purchased the bad loans books of the existing banks for say 30 cents on the dollar 
 This would have done two things; (1) people would not have lost their homes, as they would have simply changed the bank that they were making payments to, and (2) it would have purged the banking system of its debt burden, and if the old banks became insolvent, then they deserved that 
 Only the share holders and bond holders of the old banks would have lost money, not the general population 
 Because the setting up of the new banks is paid for by the taxpayer, every taxpayer could have been given shares in the new banks 
 The situation we have now is, innocent people have had their wealth destroyed, and we have huge income inequality, old bank executives have been given the licence to do it all over again, and the Fed has no tools left to face the next crisis, together with the problem of how to reduce its 3.5 trillion dollar balance sheet"
4351,731,349,4,2016-05-05 23:02:33,"As we learned in these Gold series of lectures that an annualized return over the past four decades was 9%, thus I would allocated 10% of my portfolio to Gold (or so called the family of precious metals) as a safe hedge"
4352,2511,22,4,2016-02-14 11:49:33,"Portion of my portfolio invested in gold would rather depend upon tactical allocation of my portfolio 
 Higher the investment in EM or riskier markets more be part of gold in portfolio 
 Basically, the optimum investment in gold would be enough of the cover to hedge against the risk pertaining to my portfolio which would ultimately depend upon the degree of correlation between gold prices and other assest in portfolio"
4353,1611,101,4,2016-01-27 02:58:20,"Yeah it's Gregory 
 Do you remember you helped me out at the beginning of the course financial markets 
 You sent me definitions for some terms  we actually going to be a great team"
4354,1385,7,4,2016-03-19 04:09:55,"As it is said above there is a lot of discrepancy  between the share prices  that we calculate using DCF method and  using ratios  
 So,my view is that P/E method is some what preferred compared to the DCF method as it will be dealing with the present profits that is till date and we will be comparing this data for calculation  
 Obvious thing is that the exact share price is determined by the present market conditions So,what i believe is that it is better to stick on with the most accurate one in this undetermined markets"
4355,878,9,4,2016-04-03 23:59:19,"I think the banks was helped to much, and haven't payed enough for the risks and failures the were responsible for"
4356,1362,138,4,2017-04-28 19:59:02,"When we use multiples, we are assuming that the company under valuation is very similar to its comparables in terms of capital structure, capex requirements and growth 
 In the 20s, for instance, it was not possible to value most internet stock because their projected growth was too high, resulting in not meaningful or negative multiples 
 Companies reporting a loss can still be valued based on multiples of EBITDA, EBIT and revenues"
4357,2270,273,4,2017-06-23 21:18:44,"The jury is still out but should be recalled 
 TARP was necessary in 2007 but is not necessary today 
 Let the unwinding begin in a logical controlled sequence 
 The economies will adjust accordingly as long as it is orderly"
4358,2825,8,4,2016-09-22 13:46:49,I will have a small proportion of my portfolio invested in gold and invest more on other assets
4359,2826,349,4,2016-05-21 00:35:53,"Overall, I would put a conservative amount into gold as an insurance policy somewhere in the neighborhood of 10% 
   However, depending on factors such as inflation, war, currency risk, negative interest rates, etc. I would probably increase that up to 20-25% range"
4360,2827,44,4,2016-05-05 23:35:24,That future performance will replicate past performance
4361,2828,405,4,2017-05-01 16:18:05,"Both, I believe the bailouts were necessary however it sends the wrong message to banks by letting them know thet they will be rescue if they find themselves in a similar situation"
4362,1067,250,4,2018-10-05 11:49:07,"I think US government's bailout program was necessary at that time because it has created a trust environment to the banks and government and cleaned the junk bonds from the economy, so in such situations governments should give incentives to banks and also work together with them"
4363,2727,5,4,2017-07-16 20:42:56,"For me i will support the bailout because it gives the banks more incentives to support the businesses to scale up to create more employment which improves the welfare of the masses and to also become more innovative which leads to outstanding growth in the economy 
 There is no stronger incentive to supporting innovation than having a strong belief that the downside is to some extent covered 
 For the reckless spending 
 The government can always tackle it through reviewing the laws guiding the banks"
4364,848,313,4,2017-06-16 23:28:23,"Each and every problem has its own key solution 
 The methodology implemented by US government helped to curtail the significant loss 
 But this is not a universal solution and some modifications are required for this method, inorder to make the incentivized banks responsible and pay for the losses with penalty to the government in future"
4365,2829,323,4,2018-07-11 03:56:35,"The multiple method is based on the assumption that assests that generate identical cash flow must have the same price 
 However, the price of the comparable company may not reflects the value of the company, for example, during the  _domain_  bubbles period, the computer industry was overvalued 
 For a company reported a loss, DCF valuation is better"
4366,2830,123,4,2017-10-04 17:42:48,"We assume companies that are in the same stage of development are going to have the same growth rate 
 What if one company has an innovative product that is about to take the market by storm 
 We also make assumptions that comparable companies are being comparably managed 
 The DCF projections take more of these factors into consideration"
4367,2831,159,4,2017-09-13 05:17:19,"The assumption is that the comparing companies have similar cash flow during the next years 
 For example, in the dot com boom I think that it would be a bad method using multiple based valuation since a lot of companies had an exponential boom and others died in the way. It's tricky even though the DCF since there are companies that could report a loss, for example buying too much fixed assets and that don't really reflect the valuation of a company"
4368,62,603,4,2016-02-01 11:11:17,"Gregory Just this first course is open and just for Beta-testers 
 Even if we enroll the other courses of specialization we have not yet access to the content"
4369,2367,426,4,2018-03-05 07:22:20,"There are challenges in using multiple based valuation method 
 It is difficult to find comparable companies, in all the aspects like same stage of development, same area/region of operations,same capital composition 
 For loss making companies,it is again difficult to calculate the value 
 For example for one particular company, the loss was due to the disposal of a loss making unit 
 In those cases we might to consider the earnings with out the loss, operating profit maybe"
4370,2832,266,4,2016-08-05 18:19:15,Companies must have steady earnings
4371,2728,330,4,2017-06-06 15:16:46,"Since multiple-based valuation utilises P/E ratio, an assumption made here is to completely take into account of the credibility of the balance sheet earning values 
 In my opinion, accounts can be manipulated and such values may not reflect the true nature, or the 'rightful' earnings of firms"
4372,2833,112,4,2016-09-20 19:09:43,That the company has any earnings at all to compare
4373,681,632,4,2017-10-22 17:18:22,"This question is unfortunately void 
 Especially for the US, commercial, investment, and the central banks dictate policy through the various interest group levers as well as campaign spending"
4374,2689,840,4,2017-07-21 04:58:09,"The author talks about how ""aggregate cost of and return on capital is the same irrespective of whether stocks or bonds are employed"", it is my understanding that all along we've been making a clear difference between expected returns from stocks and bonds 
 Could someone further explain what is meant by this assertion"
4375,1723,260,4,2017-12-22 17:29:29,"Companies could have profits but it does not necessarily means that it has enough cash to pay dividends 
 It could happen that a company just reported big profit for the period but the company does not have this money yet. That means that the company wont be able to pay the shareholders dividends"
4376,1181,584,4,2018-06-15 15:30:47,"I would have purchase Gold whenever it falls in small amounts, that I can afford to put away and not need to use as I would have liquidity in other ways 
 So if I am earning 2000 Ch per month  I would purchase 200 ch of gold on a regular basis and let it stay until a rainy day"
4377,2834,608,4,2018-07-05 01:32:11,"I believe that the bailout due to the subprime crises was necessary to prevent a systemic crises, but it became evident the necessity of a better control of the banks's leverage and risk exposure"
4378,2401,24,4,2016-04-02 08:52:08,"My strong belief in every kind of economy is that, the key cell that will or would react in any monetary policy and produce or consume wealth is the individual (small/medium/large company) 
  If this belief is correct then it does not matter if any bank's bad incentives leads to mistreat the CBs monetary easiness 
 All that matters is the cells to be able to produce and the monetary policy that theoritically helps that should be implied by CBs. Kostas"
4379,2835,338,4,2016-05-22 19:15:44,"Based on returns alone, one can not ignore the benefits the bailout has provided to the US economy 
 Whether annual or long-term investment returns will average positive increases in the future, drop significantly or remain volatile during the next decade is unknown, much as employment may remain high yet income may not rise 
 CBs, inevitably, will raise rates from the historic lows 
 As that occurs, the economy will slowly convert back to its historic norm, ultimately bringing about additional change"
4380,1411,3,4,2017-03-09 19:01:11,"I believe everything is speculative 
 For instance, assumptions are of a personal matter, and other circumstances 
 As the guest lecturer said, shortcuts tend to be useful but it is also prone to mistakes, because of missing information or even variables that change certain factors involving this multiple-based valuation method 
 It is important to realize that some losses reported by companies are not entirely accurate and do not affect totally the price, however, even in a short term period, it can be a loss to an investor but not a total loss"
4381,2836,343,4,2018-01-22 21:46:36,Natural disasters/elections/
4382,2837,97,4,2016-08-03 03:19:28,"Depending on the size of the portfolio, I would allocate 100% of it to gold, silver, and platinum stocks, swing trade them, and get rich in a few years"
4383,2838,15,4,2016-04-05 08:50:58,We assume that the market overall has priced the companies fairly and truly and the market overall is not mispriced
4384,2839,361,4,2017-06-14 05:26:19,"I would invest a relativ small part of gold in my longterm portfolio 
 Arguing that stocks will perfom better over time"
4385,2072,443,4,2018-09-18 22:54:59,"I would estimate the amount that I need to live during a crisis and keep it in gold 
 Something like 10% of portfolio 
 The rest as long term investments I would not change the allocation even during the crisis, as in the coming years prices tend to come back 
 During a crisis I could sell some gold to buy cheap traditional assets"
4386,1656,841,4,2017-07-21 07:05:16,"Why swiss franc is overvalued 
 Is is because of the inflation 
 I don't understand how exchange rate can be overvalued, since ppp tells you the real value of a currency"
4387,2166,150,4,2016-04-05 07:12:06,I would hold no gold in my portfolio
4388,192,310,4,2016-11-05 10:08:05,Relatively small part in gold because gold cannot participate in growth of the market
4389,2840,194,4,2018-09-06 00:56:40,"Bailout probably was necessary but later on appropriate steps should be taken that will not happen again 
 Good example here is one of European countries and what they done with their 'banksters'"
4390,2841,30,4,2016-10-18 20:02:25,"This policy, as always, has advantages and drawback 
 As said, it allowed a quicker recovery of the us economy 
 But banks were had no penalties for engaging in bad assets, and they therefore did not pay the price of bad decisions 
 Only the future will tell if this policy was good or bad. If the economy recovers and the central bank goes back to a conventionnal policy while selling progressively its bad assets, then some margin while be recovered if a future crises happens 
 But what happens in the scenario if a new crisis happens during this quantitative easing policy  
  What is the margin of the us central bank  
  The actual policy is quite risky if another crisis happens in the near future"
4391,521,99,4,2016-09-08 12:26:24,"It was necessary for the US government to bailout banks that had major debts during the sub prime crisis 
 It was necessary to stabilise the economy and make sure that people gain confidence in the banks and borrow money again 
 When the government gave money to these major banks like JP Morgan, Citi, Goldmansachs, Morgan Stanley and many more, they expected them to lend the money to the people, instead they kept it and didn't lead 
 This lead to the economy falling down even further 
 This is precisely the reason why these banks control trillions of dollars 
 On the other hand by bailing these banks every time some crisis occurs, would lead to carelessness of the banks 
 It is important to stabilise the economy, so the avoid carelessness and bailing out by the government central banks every time, it is important that proper regulations are made by the central bank"
4392,234,439,4,2016-02-21 21:40:51,I'm having the same issue
4393,514,95,4,2017-03-20 08:51:06,"In good times (when price of gold is relatively low) I'd have bigger part of my portfolio in gold (say 30%) 
  In bad times (when price of gold has risen) I'll sell most part of my gold, and invest these money in other assets as they provide better oportunity to growth"
4394,2842,310,4,2016-10-24 22:24:40,5-8% of gold can be invested in total portfolio
